topk,run,test nodes,fault coverage,node_coverage(%),avg_rmse,max_rmse,escaped_nodes,escaped_faults
150,175,30,75.00,96.67,0.0000,0.0000,1,15
150,176,30,68.33,86.67,0.0000,0.0000,4,19
150,177,30,68.33,90.00,0.0000,0.0000,3,19
150,178,30,76.67,96.67,0.0000,0.0000,1,14
150,179,30,80.00,96.67,0.0000,0.0000,1,12
150,18,30,73.33,96.67,0.0000,0.0000,1,16
150,180,30,75.00,96.67,0.0000,0.0000,1,15
150,181,30,80.00,100.00,0.0000,0.0000,0,12
150,182,30,75.00,90.00,0.0000,0.0000,3,15
150,183,30,78.33,96.67,0.0000,0.0000,1,13
150,184,30,90.00,100.00,0.0000,0.0000,0,6
150,185,30,71.67,90.00,0.0000,0.0000,3,17
150,186,30,76.67,90.00,0.0000,0.0000,3,14
150,187,30,71.67,93.33,0.0000,0.0000,2,17
150,188,30,68.33,93.33,0.0000,0.0000,2,19
150,189,30,80.00,100.00,0.0000,0.0000,0,12
150,19,30,70.00,96.67,0.0000,0.0000,1,18
150,190,30,71.67,86.67,0.0000,0.0000,4,17
150,191,30,81.67,100.00,0.0000,0.0000,0,11
150,192,30,66.67,93.33,0.0000,0.0000,2,20
150,193,30,78.33,93.33,0.0000,0.0000,2,13
150,194,30,73.33,90.00,0.0000,0.0000,3,16
150,195,30,71.67,93.33,0.0000,0.0000,2,17
150,196,30,80.00,93.33,0.0000,0.0000,2,12
150,197,30,76.67,96.67,0.0000,0.0000,1,14
150,198,30,73.33,96.67,0.0000,0.0000,1,16
150,199,30,83.33,96.67,0.0000,0.0000,1,10
150,2,30,80.00,93.33,0.0000,0.0000,2,12
150,20,30,80.00,96.67,0.0000,0.0000,1,12
150,200,30,78.33,96.67,0.0000,0.0000,1,13
150,21,30,78.33,96.67,0.0000,0.0000,1,13
150,22,30,80.00,100.00,0.0000,0.0000,0,12
150,23,30,70.00,93.33,0.0000,0.0000,2,18
150,24,30,70.00,96.67,0.0000,0.0000,1,18
150,25,30,75.00,90.00,0.0000,0.0000,3,15
150,26,30,78.33,90.00,0.0000,0.0000,3,13
150,27,30,76.67,90.00,0.0000,0.0000,3,14
150,28,30,61.67,86.67,0.0000,0.0000,4,23
150,29,30,80.00,96.67,0.0000,0.0000,1,12
150,3,30,70.00,90.00,0.0000,0.0000,3,18
150,30,30,76.67,100.00,0.0000,0.0000,0,14
150,31,30,80.00,96.67,0.0000,0.0000,1,12
150,32,30,76.67,96.67,0.0000,0.0000,1,14
150,33,30,70.00,93.33,0.0000,0.0000,2,18
150,34,30,76.67,96.67,0.0000,0.0000,1,14
150,35,30,80.00,96.67,0.0000,0.0000,1,12
150,36,30,73.33,96.67,0.0000,0.0000,1,16
150,37,30,76.67,100.00,0.0000,0.0000,0,14
150,38,30,71.67,93.33,0.0000,0.0000,2,17
150,39,30,68.33,96.67,0.0000,0.0000,1,19
150,4,30,76.67,96.67,0.0000,0.0000,1,14
150,40,30,71.67,93.33,0.0000,0.0000,2,17
150,41,30,75.00,93.33,0.0000,0.0000,2,15
150,42,30,71.67,90.00,0.0000,0.0000,3,17
150,43,30,78.33,100.00,0.0000,0.0000,0,13
150,44,30,76.67,100.00,0.0000,0.0000,0,14
150,45,30,65.00,93.33,0.0000,0.0000,2,21
150,46,30,83.33,96.67,0.0000,0.0000,1,10
150,47,30,76.67,100.00,0.0000,0.0000,0,14
150,48,30,80.00,93.33,0.0000,0.0000,2,12
150,49,30,73.33,93.33,0.0000,0.0000,2,16
150,5,30,75.00,100.00,0.0000,0.0000,0,15
150,50,30,78.33,93.33,0.0000,0.0000,2,13
150,51,30,71.67,90.00,0.0000,0.0000,3,17
150,52,30,71.67,100.00,0.0000,0.0000,0,17
150,53,30,81.67,100.00,0.0000,0.0000,0,11
150,54,30,76.67,96.67,0.0000,0.0000,1,14
150,55,30,76.67,93.33,0.0000,0.0000,2,14
150,56,30,73.33,90.00,0.0000,0.0000,3,16
150,57,30,71.67,90.00,0.0000,0.0000,3,17
150,58,30,81.67,100.00,0.0000,0.0000,0,11
150,59,30,70.00,86.67,0.0000,0.0000,4,18
150,6,30,73.33,93.33,0.0000,0.0000,2,16
150,60,30,73.33,90.00,0.0000,0.0000,3,16
150,61,30,75.00,93.33,0.0000,0.0000,2,15
150,62,30,73.33,96.67,0.0000,0.0000,1,16
150,63,30,81.67,100.00,0.0000,0.0000,0,11
150,64,30,81.67,100.00,0.0000,0.0000,0,11
150,65,30,81.67,96.67,0.0000,0.0000,1,11
150,66,30,80.00,100.00,0.0000,0.0000,0,12
150,67,30,81.67,100.00,0.0000,0.0000,0,11
150,68,30,65.00,86.67,0.0000,0.0000,4,21
150,69,30,70.00,96.67,0.0000,0.0000,1,18
150,7,30,78.33,96.67,0.0000,0.0000,1,13
150,70,30,78.33,96.67,0.0000,0.0000,1,13
150,71,30,78.33,96.67,0.0000,0.0000,1,13
150,72,30,81.67,96.67,0.0000,0.0000,1,11
150,73,30,78.33,96.67,0.0000,0.0000,1,13
150,74,30,80.00,96.67,0.0000,0.0000,1,12
150,75,30,75.00,93.33,0.0000,0.0000,2,15
150,76,30,80.00,100.00,0.0000,0.0000,0,12
150,77,30,80.00,100.00,0.0000,0.0000,0,12
150,78,30,65.00,86.67,0.0000,0.0000,4,21
150,79,30,80.00,96.67,0.0000,0.0000,1,12
150,8,30,78.33,96.67,0.0000,0.0000,1,13
150,80,30,71.67,93.33,0.0000,0.0000,2,17
150,81,30,66.67,90.00,0.0000,0.0000,3,20
150,82,30,75.00,93.33,0.0000,0.0000,2,15
150,83,30,78.33,86.67,0.0000,0.0000,4,13
150,84,30,80.00,96.67,0.0000,0.0000,1,12
150,85,30,70.00,86.67,0.0000,0.0000,4,18
150,86,30,71.67,100.00,0.0000,0.0000,0,17
150,87,30,75.00,100.00,0.0000,0.0000,0,15
150,88,30,66.67,93.33,0.0000,0.0000,2,20
150,89,30,80.00,96.67,0.0000,0.0000,1,12
150,9,30,80.00,96.67,0.0000,0.0000,1,12
150,90,30,70.00,93.33,0.0000,0.0000,2,18
150,91,30,81.67,100.00,0.0000,0.0000,0,11
150,92,30,80.00,100.00,0.0000,0.0000,0,12
150,93,30,76.67,93.33,0.0000,0.0000,2,14
150,94,30,73.33,90.00,0.0000,0.0000,3,16
150,95,30,73.33,93.33,0.0000,0.0000,2,16
150,96,30,81.67,100.00,0.0000,0.0000,0,11
150,97,30,68.33,93.33,0.0000,0.0000,2,19
150,98,30,80.00,96.67,0.0000,0.0000,1,12
150,99,30,73.33,93.33,0.0000,0.0000,2,16
200,1,40,71.25,92.50,0.0000,0.0000,3,23
200,10,40,77.50,97.50,0.0000,0.0000,1,18
200,100,40,76.25,95.00,0.0000,0.0000,2,19
200,101,40,62.50,90.00,0.0000,0.0000,4,30
200,102,40,77.50,97.50,0.0000,0.0000,1,18
200,103,40,81.25,100.00,0.0000,0.0000,0,15
200,104,40,80.00,97.50,0.0000,0.0000,1,16
200,105,40,70.00,95.00,0.0000,0.0000,2,24
200,106,40,78.75,97.50,0.0000,0.0000,1,17
200,107,40,77.50,100.00,0.0000,0.0000,0,18
200,108,40,67.50,92.50,0.0000,0.0000,3,26
200,109,40,78.75,97.50,0.0000,0.0000,1,17
200,11,40,75.00,90.00,0.0000,0.0000,4,20
200,110,40,80.00,95.00,0.0000,0.0000,2,16
200,111,40,66.25,90.00,0.0000,0.0000,4,27
200,112,40,68.75,95.00,0.0000,0.0000,2,25
200,113,40,73.75,95.00,0.0000,0.0000,2,21
200,114,40,73.75,97.50,0.0000,0.0000,1,21
200,115,40,73.75,87.50,0.0000,0.0000,5,21
200,116,40,78.75,97.50,0.0000,0.0000,1,17
200,117,40,80.00,95.00,0.0000,0.0000,2,16
200,118,40,70.00,87.50,0.0000,0.0000,5,24
200,119,40,85.00,100.00,0.0000,0.0000,0,12
200,12,40,77.50,95.00,0.0000,0.0000,2,18
200,120,40,75.00,92.50,0.0000,0.0000,3,20
200,121,40,75.00,95.00,0.0000,0.0000,2,20
200,122,40,73.75,90.00,0.0000,0.0000,4,21
200,123,40,80.00,92.50,0.0000,0.0000,3,16
200,124,40,78.75,95.00,0.0000,0.0000,2,17
200,125,40,73.75,95.00,0.0000,0.0000,2,21
200,126,40,80.00,95.00,0.0000,0.0000,2,16
200,127,40,76.25,95.00,0.0000,0.0000,2,19
200,128,40,82.50,97.50,0.0000,0.0000,1,14
200,129,40,71.25,95.00,0.0000,0.0000,2,23
200,13,40,65.00,87.50,0.0000,0.0000,5,28
200,130,40,75.00,95.00,0.0000,0.0000,2,20
200,131,40,73.75,95.00,0.0000,0.0000,2,21
200,132,40,73.75,90.00,0.0000,0.0000,4,21
200,133,40,77.50,95.00,0.0000,0.0000,2,18
200,134,40,76.25,95.00,0.0000,0.0000,2,19
200,135,40,72.50,95.00,0.0000,0.0000,2,22
200,136,40,81.25,97.50,0.0000,0.0000,1,15
200,137,40,78.75,97.50,0.0000,0.0000,1,17
200,138,40,75.00,97.50,0.0000,0.0000,1,20
200,139,40,71.25,87.50,0.0000,0.0000,5,23
200,14,40,76.25,92.50,0.0000,0.0000,3,19
200,140,40,72.50,87.50,0.0000,0.0000,5,22
200,141,40,77.50,95.00,0.0000,0.0000,2,18
200,142,40,80.00,100.00,0.0000,0.0000,0,16
200,143,40,76.25,95.00,0.0000,0.0000,2,19
200,144,40,77.50,95.00,0.0000,0.0000,2,18
200,145,40,68.75,95.00,0.0000,0.0000,2,25
200,146,40,71.25,97.50,0.0000,0.0000,1,23
200,147,40,81.25,100.00,0.0000,0.0000,0,15
200,148,40,70.00,90.00,0.0000,0.0000,4,24
200,149,40,73.75,92.50,0.0000,0.0000,3,21
200,15,40,80.00,97.50,0.0000,0.0000,1,16
200,150,40,75.00,92.50,0.0000,0.0000,3,20
200,151,40,81.25,100.00,0.0000,0.0000,0,15
200,152,40,75.00,100.00,0.0000,0.0000,0,20
200,153,40,75.00,95.00,0.0000,0.0000,2,20
200,154,40,80.00,100.00,0.0000,0.0000,0,16
200,155,40,75.00,92.50,0.0000,0.0000,3,20
200,156,40,81.25,97.50,0.0000,0.0000,1,15
200,157,40,72.50,95.00,0.0000,0.0000,2,22
200,158,40,77.50,97.50,0.0000,0.0000,1,18
200,159,40,80.00,97.50,0.0000,0.0000,1,16
200,16,40,72.50,95.00,0.0000,0.0000,2,22
200,160,40,70.00,87.50,0.0000,0.0000,5,24
200,161,40,73.75,95.00,0.0000,0.0000,2,21
200,162,40,73.75,92.50,0.0000,0.0000,3,21
200,163,40,68.75,85.00,0.0000,0.0000,6,25
200,164,40,71.25,95.00,0.0000,0.0000,2,23
200,165,40,75.00,90.00,0.0000,0.0000,4,20
200,166,40,85.00,100.00,0.0000,0.0000,0,12
200,167,40,77.50,95.00,0.0000,0.0000,2,18
200,168,40,55.00,85.00,0.0000,0.0000,6,36
200,169,40,78.75,95.00,0.0000,0.0000,2,17
200,17,40,70.00,92.50,0.0000,0.0000,3,24
200,170,40,77.50,95.00,0.0000,0.0000,2,18
200,171,40,75.00,92.50,0.0000,0.0000,3,20
200,172,40,67.50,95.00,0.0000,0.0000,2,26
200,173,40,80.00,97.50,0.0000,0.0000,1,16
200,174,40,53.75,75.00,0.0000,0.0000,10,37
200,175,40,82.50,97.50,0.0000,0.0000,1,14
200,176,40,76.25,95.00,0.0000,0.0000,2,19
200,177,40,80.00,97.50,0.0000,0.0000,1,16
200,178,40,67.50,90.00,0.0000,0.0000,4,26
200,179,40,76.25,90.00,0.0000,0.0000,4,19
200,18,40,71.25,95.00,0.0000,0.0000,2,23
200,180,40,81.25,100.00,0.0000,0.0000,0,15
200,181,40,77.50,100.00,0.0000,0.0000,0,18
200,182,40,76.25,92.50,0.0000,0.0000,3,19
200,183,40,75.00,97.50,0.0000,0.0000,1,20
200,184,40,68.75,90.00,0.0000,0.0000,4,25
200,185,40,76.25,97.50,0.0000,0.0000,1,19
200,186,40,78.75,95.00,0.0000,0.0000,2,17
200,187,40,73.75,97.50,0.0000,0.0000,1,21
200,188,40,68.75,90.00,0.0000,0.0000,4,25
200,189,40,73.75,97.50,0.0000,0.0000,1,21
200,19,40,73.75,92.50,0.0000,0.0000,3,21
200,190,40,75.00,95.00,0.0000,0.0000,2,20
200,191,40,78.75,95.00,0.0000,0.0000,2,17
200,192,40,77.50,97.50,0.0000,0.0000,1,18
200,193,40,83.75,97.50,0.0000,0.0000,1,13
200,194,40,86.25,100.00,0.0000,0.0000,0,11
200,195,40,63.75,92.50,0.0000,0.0000,3,29
200,196,40,68.75,90.00,0.0000,0.0000,4,25
200,197,40,68.75,87.50,0.0000,0.0000,5,25
200,198,40,70.00,87.50,0.0000,0.0000,5,24
200,199,40,63.75,85.00,0.0000,0.0000,6,29
200,2,40,77.50,92.50,0.0000,0.0000,3,18
200,20,40,71.25,87.50,0.0000,0.0000,5,23
200,200,40,75.00,95.00,0.0000,0.0000,2,20
200,21,40,72.50,85.00,0.0000,0.0000,6,22
200,22,40,71.25,95.00,0.0000,0.0000,2,23
200,23,40,77.50,95.00,0.0000,0.0000,2,18
200,24,40,75.00,95.00,0.0000,0.0000,2,20
200,25,40,70.00,90.00,0.0000,0.0000,4,24
200,26,40,81.25,97.50,0.0000,0.0000,1,15
200,27,40,72.50,97.50,0.0000,0.0000,1,22
200,28,40,78.75,95.00,0.0000,0.0000,2,17
200,29,40,72.50,95.00,0.0000,0.0000,2,22
200,3,40,77.50,97.50,0.0000,0.0000,1,18
200,30,40,77.50,100.00,0.0000,0.0000,0,18
200,31,40,71.25,90.00,0.0000,0.0000,4,23
200,32,40,62.50,87.50,0.0000,0.0000,5,30
200,33,40,80.00,97.50,0.0000,0.0000,1,16
200,34,40,78.75,97.50,0.0000,0.0000,1,17
200,35,40,77.50,100.00,0.0000,0.0000,0,18
200,36,40,63.75,87.50,0.0000,0.0000,5,29
200,37,40,71.25,90.00,0.0000,0.0000,4,23
200,38,40,78.75,90.00,0.0000,0.0000,4,17
200,39,40,80.00,97.50,0.0000,0.0000,1,16
200,4,40,76.25,92.50,0.0000,0.0000,3,19
200,40,40,81.25,95.00,0.0000,0.0000,2,15
200,41,40,81.25,97.50,0.0000,0.0000,1,15
200,42,40,77.50,95.00,0.0000,0.0000,2,18
200,43,40,76.25,97.50,0.0000,0.0000,1,19
200,44,40,72.50,95.00,0.0000,0.0000,2,22
200,45,40,68.75,90.00,0.0000,0.0000,4,25
200,46,40,77.50,97.50,0.0000,0.0000,1,18
200,47,40,73.75,92.50,0.0000,0.0000,3,21
200,48,40,67.50,95.00,0.0000,0.0000,2,26
200,49,40,76.25,95.00,0.0000,0.0000,2,19
200,5,40,78.75,95.00,0.0000,0.0000,2,17
200,50,40,75.00,95.00,0.0000,0.0000,2,20
200,51,40,75.00,97.50,0.0000,0.0000,1,20
200,52,40,81.25,97.50,0.0000,0.0000,1,15
200,53,40,78.75,92.50,0.0000,0.0000,3,17
200,54,40,76.25,95.00,0.0000,0.0000,2,19
200,55,40,67.50,90.00,0.0000,0.0000,4,26
200,56,40,61.25,85.00,0.0000,0.0000,6,31
200,57,40,76.25,95.00,0.0000,0.0000,2,19
200,58,40,77.50,92.50,0.0000,0.0000,3,18
200,59,40,67.50,87.50,0.0000,0.0000,5,26
200,6,40,75.00,92.50,0.0000,0.0000,3,20
200,60,40,83.75,95.00,0.0000,0.0000,2,13
200,61,40,73.75,95.00,0.0000,0.0000,2,21
200,62,40,76.25,97.50,0.0000,0.0000,1,19
200,63,40,78.75,97.50,0.0000,0.0000,1,17
200,64,40,73.75,97.50,0.0000,0.0000,1,21
200,65,40,75.00,92.50,0.0000,0.0000,3,20
200,66,40,75.00,97.50,0.0000,0.0000,1,20
200,67,40,75.00,97.50,0.0000,0.0000,1,20
200,68,40,75.00,92.50,0.0000,0.0000,3,20
200,69,40,67.50,95.00,0.0000,0.0000,2,26
200,7,40,65.00,90.00,0.0000,0.0000,4,28
200,70,40,76.25,97.50,0.0000,0.0000,1,19
200,71,40,80.00,97.50,0.0000,0.0000,1,16
200,72,40,76.25,97.50,0.0000,0.0000,1,19
200,73,40,62.50,90.00,0.0000,0.0000,4,30
200,74,40,63.75,90.00,0.0000,0.0000,4,29
200,75,40,76.25,97.50,0.0000,0.0000,1,19
200,76,40,76.25,90.00,0.0000,0.0000,4,19
200,77,40,67.50,92.50,0.0000,0.0000,3,26
200,78,40,75.00,92.50,0.0000,0.0000,3,20
200,79,40,77.50,95.00,0.0000,0.0000,2,18
200,8,40,80.00,97.50,0.0000,0.0000,1,16
200,80,40,75.00,97.50,0.0000,0.0000,1,20
200,81,40,68.75,92.50,0.0000,0.0000,3,25
200,82,40,78.75,97.50,0.0000,0.0000,1,17
200,83,40,76.25,95.00,0.0000,0.0000,2,19
200,84,40,77.50,95.00,0.0000,0.0000,2,18
200,85,40,80.00,92.50,0.0000,0.0000,3,16
200,86,40,72.50,92.50,0.0000,0.0000,3,22
200,87,40,75.00,92.50,0.0000,0.0000,3,20
200,88,40,67.50,90.00,0.0000,0.0000,4,26
200,89,40,78.75,92.50,0.0000,0.0000,3,17
200,9,40,60.00,90.00,0.0000,0.0000,4,32
200,90,40,72.50,87.50,0.0000,0.0000,5,22
200,91,40,68.75,90.00,0.0000,0.0000,4,25
200,92,40,78.75,97.50,0.0000,0.0000,1,17
200,93,40,75.00,95.00,0.0000,0.0000,2,20
200,94,40,76.25,95.00,0.0000,0.0000,2,19
200,95,40,78.75,95.00,0.0000,0.0000,2,17
200,96,40,76.25,95.00,0.0000,0.0000,2,19
200,97,40,73.75,95.00,0.0000,0.0000,2,21
200,98,40,70.00,87.50,0.0000,0.0000,5,24
200,99,40,68.75,87.50,0.0000,0.0000,5,25
250,1,50,61.00,82.00,0.0000,0.0000,9,39
250,10,50,76.00,96.00,0.0000,0.0000,2,24
250,100,50,70.00,92.00,0.0000,0.0000,4,30
250,101,50,73.00,94.00,0.0000,0.0000,3,27
250,102,50,75.00,92.00,0.0000,0.0000,4,25
250,103,50,76.00,96.00,0.0000,0.0000,2,24
250,104,50,77.00,96.00,0.0000,0.0000,2,23
250,105,50,73.00,94.00,0.0000,0.0000,3,27
250,106,50,78.00,92.00,0.0000,0.0000,4,22
250,107,50,71.00,98.00,0.0000,0.0000,1,29
250,108,50,75.00,92.00,0.0000,0.0000,4,25
250,109,50,73.00,94.00,0.0000,0.0000,3,27
250,11,50,76.00,98.00,0.0000,0.0000,1,24
250,110,50,77.00,94.00,0.0000,0.0000,3,23
250,111,50,76.00,94.00,0.0000,0.0000,3,24
250,112,50,66.00,88.00,0.0000,0.0000,6,34
250,113,50,79.00,100.00,0.0000,0.0000,0,21
250,114,50,70.00,96.00,0.0000,0.0000,2,30
250,115,50,65.00,94.00,0.0000,0.0000,3,35
250,116,50,67.00,88.00,0.0000,0.0000,6,33
250,117,50,76.00,94.00,0.0000,0.0000,3,24
250,118,50,68.00,92.00,0.0000,0.0000,4,32
250,119,50,69.00,92.00,0.0000,0.0000,4,31
250,12,50,72.00,88.00,0.0000,0.0000,6,28
250,120,50,72.00,94.00,0.0000,0.0000,3,28
250,121,50,76.00,98.00,0.0000,0.0000,1,24
250,122,50,78.00,94.00,0.0000,0.0000,3,22
250,123,50,61.00,86.00,0.0000,0.0000,7,39
250,124,50,70.00,94.00,0.0000,0.0000,3,30
250,125,50,76.00,98.00,0.0000,0.0000,1,24
250,126,50,74.00,96.00,0.0000,0.0000,2,26
250,127,50,74.00,98.00,0.0000,0.0000,1,26
250,128,50,75.00,96.00,0.0000,0.0000,2,25
250,129,50,76.00,92.00,0.0000,0.0000,4,24
250,13,50,72.00,94.00,0.0000,0.0000,3,28
250,130,50,60.00,84.00,0.0000,0.0000,8,40
250,131,50,64.00,86.00,0.0000,0.0000,7,36
250,132,50,75.00,94.00,0.0000,0.0000,3,25
250,133,50,73.00,96.00,0.0000,0.0000,2,27
250,134,50,68.00,90.00,0.0000,0.0000,5,32
250,135,50,63.00,88.00,0.0000,0.0000,6,37
250,136,50,74.00,94.00,0.0000,0.0000,3,26
250,137,50,72.00,98.00,0.0000,0.0000,1,28
250,138,50,71.00,92.00,0.0000,0.0000,4,29
250,139,50,71.00,92.00,0.0000,0.0000,4,29
250,14,50,71.00,92.00,0.0000,0.0000,4,29
250,140,50,72.00,90.00,0.0000,0.0000,5,28
250,141,50,73.00,98.00,0.0000,0.0000,1,27
250,142,50,76.00,96.00,0.0000,0.0000,2,24
250,143,50,73.00,94.00,0.0000,0.0000,3,27
250,144,50,74.00,94.00,0.0000,0.0000,3,26
250,145,50,72.00,90.00,0.0000,0.0000,5,28
250,146,50,72.00,90.00,0.0000,0.0000,5,28
250,147,50,68.00,82.00,0.0000,0.0000,9,32
250,148,50,73.00,94.00,0.0000,0.0000,3,27
250,149,50,72.00,88.00,0.0000,0.0000,6,28
250,15,50,72.00,94.00,0.0000,0.0000,3,28
250,150,50,77.00,98.00,0.0000,0.0000,1,23
250,151,50,71.00,94.00,0.0000,0.0000,3,29
250,152,50,73.00,90.00,0.0000,0.0000,5,27
250,153,50,69.00,96.00,0.0000,0.0000,2,31
250,154,50,74.00,92.00,0.0000,0.0000,4,26
250,155,50,74.00,92.00,0.0000,0.0000,4,26
250,156,50,75.00,94.00,0.0000,0.0000,3,25
250,157,50,77.00,94.00,0.0000,0.0000,3,23
250,158,50,65.00,88.00,0.0000,0.0000,6,35
250,159,50,71.00,90.00,0.0000,0.0000,5,29
250,16,50,65.00,92.00,0.0000,0.0000,4,35
250,160,50,74.00,94.00,0.0000,0.0000,3,26
250,161,50,67.00,84.00,0.0000,0.0000,8,33
250,162,50,71.00,96.00,0.0000,0.0000,2,29
250,163,50,73.00,96.00,0.0000,0.0000,2,27
250,164,50,72.00,92.00,0.0000,0.0000,4,28
250,165,50,66.00,92.00,0.0000,0.0000,4,34
250,166,50,75.00,92.00,0.0000,0.0000,4,25
250,167,50,71.00,92.00,0.0000,0.0000,4,29
250,168,50,72.00,96.00,0.0000,0.0000,2,28
250,169,50,74.00,94.00,0.0000,0.0000,3,26
250,17,50,73.00,92.00,0.0000,0.0000,4,27
250,170,50,61.00,82.00,0.0000,0.0000,9,39
250,171,50,79.00,94.00,0.0000,0.0000,3,21
250,172,50,68.00,88.00,0.0000,0.0000,6,32
250,173,50,62.00,84.00,0.0000,0.0000,8,38
250,174,50,69.00,90.00,0.0000,0.0000,5,31
250,175,50,73.00,94.00,0.0000,0.0000,3,27
250,176,50,73.00,94.00,0.0000,0.0000,3,27
250,177,50,76.00,96.00,0.0000,0.0000,2,24
250,178,50,72.00,92.00,0.0000,0.0000,4,28
250,179,50,72.00,92.00,0.0000,0.0000,4,28
250,18,50,69.00,88.00,0.0000,0.0000,6,31
250,180,50,75.00,96.00,0.0000,0.0000,2,25
250,181,50,69.00,92.00,0.0000,0.0000,4,31
250,182,50,72.00,94.00,0.0000,0.0000,3,28
250,183,50,76.00,96.00,0.0000,0.0000,2,24
250,184,50,75.00,98.00,0.0000,0.0000,1,25
250,185,50,74.00,92.00,0.0000,0.0000,4,26
250,186,50,70.00,88.00,0.0000,0.0000,6,30
250,187,50,70.00,88.00,0.0000,0.0000,6,30
250,188,50,71.00,94.00,0.0000,0.0000,3,29
250,189,50,77.00,100.00,0.0000,0.0000,0,23
250,19,50,75.00,98.00,0.0000,0.0000,1,25
250,190,50,68.00,94.00,0.0000,0.0000,3,32
250,191,50,74.00,94.00,0.0000,0.0000,3,26
250,192,50,72.00,94.00,0.0000,0.0000,3,28
250,193,50,69.00,88.00,0.0000,0.0000,6,31
250,194,50,69.00,94.00,0.0000,0.0000,3,31
250,195,50,72.00,94.00,0.0000,0.0000,3,28
250,196,50,68.00,92.00,0.0000,0.0000,4,32
250,197,50,65.00,90.00,0.0000,0.0000,5,35
250,198,50,61.00,88.00,0.0000,0.0000,6,39
250,199,50,67.00,90.00,0.0000,0.0000,5,33
250,2,50,72.00,96.00,0.0000,0.0000,2,28
250,20,50,69.00,90.00,0.0000,0.0000,5,31
250,200,50,74.00,96.00,0.0000,0.0000,2,26
250,21,50,69.00,94.00,0.0000,0.0000,3,31
250,22,50,71.00,96.00,0.0000,0.0000,2,29
250,23,50,76.00,96.00,0.0000,0.0000,2,24
250,24,50,68.00,92.00,0.0000,0.0000,4,32
250,25,50,66.00,90.00,0.0000,0.0000,5,34
250,26,50,77.00,92.00,0.0000,0.0000,4,23
250,27,50,73.00,92.00,0.0000,0.0000,4,27
250,28,50,75.00,92.00,0.0000,0.0000,4,25
250,29,50,74.00,94.00,0.0000,0.0000,3,26
250,3,50,64.00,90.00,0.0000,0.0000,5,36
250,30,50,76.00,94.00,0.0000,0.0000,3,24
250,31,50,65.00,88.00,0.0000,0.0000,6,35
250,32,50,68.00,88.00,0.0000,0.0000,6,32
250,33,50,73.00,98.00,0.0000,0.0000,1,27
250,34,50,76.00,96.00,0.0000,0.0000,2,24
250,35,50,68.00,92.00,0.0000,0.0000,4,32
250,36,50,67.00,88.00,0.0000,0.0000,6,33
250,37,50,59.00,86.00,0.0000,0.0000,7,41
250,38,50,67.00,84.00,0.0000,0.0000,8,33
250,39,50,74.00,90.00,0.0000,0.0000,5,26
250,4,50,68.00,82.00,0.0000,0.0000,9,32
250,40,50,74.00,94.00,0.0000,0.0000,3,26
250,41,50,60.00,84.00,0.0000,0.0000,8,40
250,42,50,63.00,88.00,0.0000,0.0000,6,37
250,43,50,70.00,92.00,0.0000,0.0000,4,30
250,44,50,75.00,94.00,0.0000,0.0000,3,25
250,45,50,69.00,98.00,0.0000,0.0000,1,31
250,46,50,75.00,96.00,0.0000,0.0000,2,25
250,47,50,73.00,92.00,0.0000,0.0000,4,27
250,48,50,70.00,90.00,0.0000,0.0000,5,30
250,49,50,79.00,98.00,0.0000,0.0000,1,21
250,5,50,75.00,96.00,0.0000,0.0000,2,25
250,50,50,70.00,86.00,0.0000,0.0000,7,30
250,51,50,79.00,98.00,0.0000,0.0000,1,21
250,52,50,69.00,86.00,0.0000,0.0000,7,31
250,53,50,73.00,92.00,0.0000,0.0000,4,27
250,54,50,69.00,92.00,0.0000,0.0000,4,31
250,55,50,74.00,92.00,0.0000,0.0000,4,26
250,56,50,77.00,98.00,0.0000,0.0000,1,23
250,57,50,67.00,92.00,0.0000,0.0000,4,33
250,58,50,73.00,92.00,0.0000,0.0000,4,27
250,59,50,69.00,90.00,0.0000,0.0000,5,31
250,6,50,78.00,94.00,0.0000,0.0000,3,22
250,60,50,80.00,94.00,0.0000,0.0000,3,20
250,61,50,76.00,94.00,0.0000,0.0000,3,24
250,62,50,68.00,90.00,0.0000,0.0000,5,32
250,63,50,72.00,92.00,0.0000,0.0000,4,28
250,64,50,73.00,92.00,0.0000,0.0000,4,27
250,65,50,71.00,92.00,0.0000,0.0000,4,29
250,66,50,70.00,92.00,0.0000,0.0000,4,30
250,67,50,78.00,98.00,0.0000,0.0000,1,22
250,68,50,76.00,98.00,0.0000,0.0000,1,24
250,69,50,78.00,94.00,0.0000,0.0000,3,22
250,7,50,71.00,92.00,0.0000,0.0000,4,29
250,70,50,78.00,96.00,0.0000,0.0000,2,22
250,71,50,62.00,88.00,0.0000,0.0000,6,38
250,72,50,71.00,94.00,0.0000,0.0000,3,29
250,73,50,71.00,94.00,0.0000,0.0000,3,29
250,74,50,75.00,90.00,0.0000,0.0000,5,25
250,75,50,69.00,92.00,0.0000,0.0000,4,31
250,76,50,71.00,92.00,0.0000,0.0000,4,29
250,77,50,78.00,96.00,0.0000,0.0000,2,22
250,78,50,73.00,94.00,0.0000,0.0000,3,27
250,79,50,64.00,88.00,0.0000,0.0000,6,36
250,8,50,78.00,90.00,0.0000,0.0000,5,22
250,80,50,76.00,94.00,0.0000,0.0000,3,24
250,81,50,72.00,90.00,0.0000,0.0000,5,28
250,82,50,70.00,92.00,0.0000,0.0000,4,30
